link,title,address,description,price,price_for_square,publish_date,area,rooms,floor,total_floors,town
https://realty.yandex.ru/offer/8096862628284350552/,"61,5 м² · 3-комнатная квартира · 2 этаж из 9","Нижний Новгород, Новинский сельсовет
ЖК GloraX Новинки, 2 квартал 2027","Продается 3-комн. квартира на 2-м этаже в строящемся проекте комфорт-класса GloraX Новинки. Общая площадь лота составляет 61,52 кв. м, из которых 32,86 кв. м отведено под жилую и 13,89 кв. м под кухонную зону. Номер квартиры - 512. Преимущества",7579999,123,5 часов назад,61.5,3,2,9,nizhniy_novgorod
https://realty.yandex.ru/offer/2639792759847675985/,"53,5 м² · 3-комнатная квартира · 2 этаж из 4","улица Бориса Панина, 10",Квартира в тихом центре ! Предлагаю к продаже уютную трехкомнатную квартиру в кирпичном доме на втором этаже . Отличный качественный ремонт предполагает быстрое заселение . Благоустроенный двор с закрепленными за квартирой двумя стоянками для,7930000,148,15 января 2025,53.5,3,2,4,nizhniy_novgorod
https://realty.yandex.ru/offer/5227698661211336220/,"40,7 м² · 1-комнатная квартира · 1 этаж из 4","Нижегородская область, Кстовский муниципальный округ, сельский посёлок Культура, жилой комплекс Новая Жизнь
Микрорайон «Новая Жизнь – Ройка», 1 квартал 2025",,6568980,161,4 часа назад,40.7,1,1,4,nizhniy_novgorod
https://realty.yandex.ru/offer/2639792759827356694/,"30,2 м² · 1-комнатная квартира · 1 этаж из 5","Завкомовская улица, 6","Продаю однокомнатную 30,2 кв.м. квартиру в кирпичном многоквартирном доме. Квартира теплая, светлая, пластиковые окна выходят во двор, сменена вся проводка, заменены водопроводные трубы Во дворе дома детская площадка и спортивные тренажеры",3350000,110,,30.2,1,1,5,nizhniy_novgorod
https://realty.yandex.ru/offer/3785473765153036674/,"62,2 м² · 1-комнатная квартира · 5 этаж из 17","Нижний Новгород, жилой комплекс Верен Плейс Одесская
ЖК VEREN PLACE ОДЕССКАЯ, 3 квартал 2026","Apт.2411636. Продается 1-комн. квартира от застройщика в ЖК ""VEREN PLACE Одесская"" на 5 этаже. Квартира без отделки, после получения ключей можно делать ремонт. Общая площадь: 62.17 кв.м., жилая: 20.29 кв.м., площадь просторной куxни-гостиной: 26.41",25837380,415,5 часов назад,62.2,1,5,17,nizhniy_novgorod
https://realty.yandex.ru/offer/4651634281016810603/,"64,4 м² · 2-комнатная квартира · 4 этаж из 15","Нижегородская область, Кстовский муниципальный округ, деревня Утечино, Небесная улица
«Савин Парк», 2 квартал 2026","Продаётся 2-комн.квартира площадью 64.40 кв.м на 4 этаже 15 этажного дома (Корпус 6, секция 1) проекта ПИК Савин парк. Светлый просторный подъезд на уровне земли, функциональная планировка, большие окна, с отделкой. Жилой квартал «Савин парк»",7547551,-1,5 часов назад,64.4,2,4,15,nizhniy_novgorod
https://realty.yandex.ru/offer/2639792759826339995/,"36,7 м² · 1-комнатная квартира · 6 этаж из 6","Камчатский переулок, 15","Канавинский район, пер. Камчатский продается 1 комн.квартира в отличном состоянии. В квартире сделан капитальный ремонт из качественных стройматериалов. Балкон застекленный с панорамными окнами , утеплен, проведено освещение. Бонусом остается :",4650000,126,9 января 2025,36.7,1,6,6,nizhniy_novgorod
https://realty.yandex.ru/offer/4651634281016835498/,23 м² · квартира-студия · 18 этаж из 25,"Нижегородская область, Кстовский муниципальный округ, деревня Утечино, жилой комплекс Савин Парк
«Савин Парк», 4 квартал 2026","Продаётся квартира-студия площадью 23.00 кв.м на 18 этаже 25 этажного дома (Корпус 10, секция 1) проекта ПИК Савин парк. Светлый просторный подъезд на уровне земли, функциональная планировка, большие окна, с отделкой. Жилой квартал «Савин парк»",3772368,-1,5 часов назад,23.0,1,18,25,nizhniy_novgorod
https://realty.yandex.ru/offer/2639792759822862875/,38 м² · 1-комнатная квартира · 7 этаж из 10,"Автозаводский район, микрорайон Мончегорский, Мончегорская улица, 12к4
ЖК «Мончегория»","В продаже 1-комнатная квартира на 7 этаже 10-ти этажного дома 2018 года постройки. Общая площадь составляет 38,4кв.м. Выгодным приемуществом квартиры является кухня-гостинная - площадью 12,5кв.м.Просторная кухня позволяет разместить все необходимое",5550000,146,28 октября 2024,38.0,1,7,10,nizhniy_novgorod
https://realty.yandex.ru/offer/4599863386997915544/,"57,3 м² · 2-комнатная квартира · 14 этаж из 25","Нижний Новгород, посёлок Шпальный
Квартал «N1 Первый дом в Нижнем», 1 квартал 2027","Квартира с радиусным остеклением и теплой лоджией с видом на Оку сильное предложение для каждого, кто любит Нижний Новгород. Но дело не только в видовой эстетике. Большая кухня, десять окон, изолированная спальня и наполненная светом детская",10558068,184,5 часов назад,57.3,2,14,25,nizhniy_novgorod
https://realty.yandex.ru/offer/4651634281016810602/,"37,8 м² · 1-комнатная квартира · 2 этаж из 15","Нижегородская область, Кстовский муниципальный округ, деревня Утечино, Небесная улица
«Савин Парк», 2 квартал 2026","Продаётся 1-комн.квартира площадью 37.80 кв.м на 2 этаже 15 этажного дома (Корпус 6, секция 1) проекта ПИК Савин парк. Светлый просторный подъезд на уровне земли, функциональная планировка, большие окна, с отделкой. Жилой квартал «Савин парк»",5463385,-1,5 часов назад,37.8,1,2,15,nizhniy_novgorod
https://realty.yandex.ru/offer/2639792759739530877/,45 м² · 1-комнатная квартира · 5 этаж из 9,"улица Советской Армии, 1","Продается однокомнатная квартира по адресу: г. Нижний Новгород, Автозаводский район, ул. Советской Армии, д 1. Квартира расположена на пятом этаже девятиэтажного дома, очень теплая и светлая, качественный ремонт(евро).В квартире установлены",6700000,148,26 августа 2024,45.0,1,5,9,nizhniy_novgorod
https://realty.yandex.ru/offer/6550845971447320146/,"89,9 м² · 3-комнатная квартира · 8 этаж из 17","проспект Гагарина, 192
ЖК «Импульс», 1 квартал 2027",,17940000,199,5 часов назад,89.9,3,8,17,nizhniy_novgorod
https://realty.yandex.ru/offer/2639792759827388225/,"44,3 м² · 2-комнатная квартира · 1 этаж из 2","улица Василия Иванова, 28","Сopмoвcкий р-н, ул.Ивaнoва, д.28. Продаeтся светлая теплая 2-x комнaтнaя кваpтирa. Рядом просп. Кораблестроителей, просп. 70 лет Октября, ул. Баренца, ул. Стрелковая, ул. Светлоярская. Комнаты в квартире изолированные. Горячая вода, отопление",3900000,88,24 января 2025,44.3,2,1,2,nizhniy_novgorod
https://realty.yandex.ru/offer/4310217598502829589/,"56,9 м² · 2-комнатная квартира · 4 этаж из 32","Нижний Новгород, жилой комплекс Глоракс Премиум Черниговская
ЖК GloraX Premium Черниговская, 4 квартал 2026","Продается 2-комн. квартира на 4-м этаже в строящемся проекте премиум-класса GloraX Premium Черниговская. Общая площадь лота составляет 56,90 кв. м, из которых 24,06 кв. м отведено под жилую и 18,79 кв. м под кухонную зону. Номер квартиры - 12.",14839999,260,5 часов назад,56.9,2,4,32,nizhniy_novgorod
https://realty.yandex.ru/offer/2639792759824731060/,65 м² · 3-комнатная квартира · 2 этаж из 3,"Московское шоссе, 250","Прекрасная, уютная теплая квартира, удачная планировка, большие окна, установлена новая газовая колонка. В квартире высокие потолки 3 м. Дом 1957 год постройки. Во дворе видеонаблюдение, парковка у дома имеется. 3 квартиры на площадке, всего 6",4700000,72,10 января 2025,65.0,3,2,3,nizhniy_novgorod
https://realty.yandex.ru/offer/6966575735633353720/,"58,4 м² · 2-комнатная квартира · 2 этаж из 9","Нижний Новгород, жилой комплекс Резиденция
Клубный дом «Резиденция», 2 квартал 2026","Клубный дом ""Резиденция"" Расположится на пересечении улиц Белинского, Невзоровых и Тверская в историческом центре Нижнего Новгорода. В пешей доступности находятся парки, детские сады и центры, школы, поликлиники, аптеки и торгово-развлекательные",17928800,307,5 часов назад,58.4,2,2,9,nizhniy_novgorod
https://realty.yandex.ru/offer/2639792759826583990/,43 м² · 1-комнатная квартира · 17 этаж из 17,"Советский район, жилой район Кузнечиха, бульвар 60-летия Октября, 23к2
ЖК «Белый город», 4 квартал 2014","Продаётся стильная и уютная однокомнатная квартира площадью 43.00 кв.м. на 17 этаже 17-этажного дома. Есть тех.этаж. Это прекрасное предложение для молодых людей, которые хотят приобрести свое первое жилье. К кухне присоединена большая лоджия с",7950000,184,30 сентября 2024,43.0,1,17,17,nizhniy_novgorod
https://realty.yandex.ru/offer/3262932222301908656/,"106,1 м² · 3-комнатная квартира · 5 этаж из 6","Нижний Новгород, жилой комплекс Приоритет
ЖК «Приоритет», 3 квартал 2026",Жилой комплекс премиум-класса «Приоритет» на улице Грузинская это исключительная возможность жить в историческом центре Нижнего Новгорода. Фасады здания выходят непосредственно в сквер имени Свердлова и к театру «Комедiя». Жилой комплекс расположен,42480000,400,5 часов назад,106.1,3,5,6,nizhniy_novgorod
https://realty.yandex.ru/offer/2639792759822919704/,69 м² · 3-комнатная квартира · 1 этаж из 5,"улица Генкиной, 39А","Советский район, улица Генкиной 39 А/16 Продаю 3-комнатную квартиру на 1-том этаже 5-ти этажного кирпичного дома ( Сталинка), дом находится на пересечении 2 улиц Генкиной и Ванеева. Квартира теплая, светлая, уютная, угловая, без балкона. Без долгов и",9100000,131,14 января 2025,69.0,3,1,5,nizhniy_novgorod
https://realty.yandex.ru/offer/1409549220061037725/,"64,8 м² · 3-комнатная квартира · 6 этаж из 9","Полтавская улица, 2","Продаётся уютная трёхкомнатная квартира в самом сердце города! Всё, что нужно для комфортной жизни, находится в пешей доступности: магазины, кафе, школы, детские сады и остановки общественного транспорта. Благодаря развитой инфраструктуре и удобному",13700000,211,,64.8,3,6,9,nizhniy_novgorod
https://realty.yandex.ru/offer/5227725155858783676/,"19,8 м² · 1-комнатная квартира · 8 этаж из 20","Нижний Новгород, Автозаводский район, микрорайон Северный
ЖК «Новая Жизнь – Львовская», 3 квартал 2028",,3989700,201,,19.8,1,8,20,nizhniy_novgorod
https://realty.yandex.ru/offer/244099813108365577/,"57,4 м² · 2-комнатная квартира · 8 этаж из 31","Бульвар Рокоссовского
 23 мин.
Квартал «Метроном»","id:200. Живите в гармонии с природой, не отказываясь от преимуществ мегаполиса! ЖК от надежного застройщика ""Брусника"" в окружении зелени заповедника ""Лосиный остров"" (7 минут пешком), рядом с метро и МЦД (20 минут до ""Бульвар Рокоссовского"").",18400000,320,4 часа назад,57.4,2,8,31,moskva
https://realty.yandex.ru/offer/6112290487580687506/,"133,8 м² · 3-комнатная квартира · 8 этаж из 25","Кунцевская
 10 мин.
ЖК Springs, 3 квартал 2027",СТАРТ ПРОДАЖ Трёхкомнатная wellness-резиденция площадью 133.8 кв. м. на 8 этаже с видом на центр в доме премиум-класса Springs. - Лоджия - Гардеробная - Удобная система хранения В квартире выполнена чистовая дизайнерская отделка. Резиденция наполнена,111054000,830,7 часов назад,133.8,3,8,25,moskva
https://realty.yandex.ru/offer/3961376157109020141/,"60,8 м² · 2-комнатная квартира · 6 этаж из 44","Кунцевская
 14 мин.
ЖК «Среда на Кутузовском», 4 квартал 2027",О квартире Продаётся 2-комнатная квартира общей площадью 60.75 кв.м. с отделкой white box. Квартира расположена на 6 этаже корпуса 4.1 в жилом комплексе бизнес-класса «Среда на Кутузовском» в пешей доступности от метро «Кунцевская». О жилом комплексе,24221936,398,3 часа назад,60.8,2,6,44,moskva
https://realty.yandex.ru/offer/4805508911745420517/,219 м² · 3-комнатные апартаменты · 23 этаж из 76,"Москва-Сити
 4 мин.
МФК «Город Столиц»","Лот: 10267. В продаже апартамент с отделкой в башне «Москва» комплекса «Город Столиц» в ММДЦ «Москва-Сити». Планировкой предусмотрена просторная гостиная с кухней и столовой, две спальни со своими гардеробными и ванными, гостевой санузел и",135574288,619,4 часа назад,219.0,,23,76,moskva
https://realty.yandex.ru/offer/2530678481988732345/,"48,3 м² · 1-комнатная квартира · 14 этаж из 37","Белорусская
 9 мин.
ЖК Slava, 2 квартал 2027","Квартиры премиум-класса в жилом комплексе SLAVA у м. «Белорусская» от застройщика. В продаже 1-к квартира площадью 48.30 кв. м на 14-м этаже корпуса G. Новый современный жилой комплекс премиум-класса SLAVA расположен в той части центра, где традиция",44151032,-1,24 января 2025,48.3,1,14,37,moskva
https://realty.yandex.ru/offer/9189174936679184824/,"143,6 м² · 4-комнатная квартира · 37 этаж из 38","Ломоносовский проспект
 17 мин.
Квартал «Воробьевы Горы»","Арт. 67390669 Квартира в одном из Лучших ЖК Москвы- ЖК Воробьевы Горы. Данную квартиру можно приобрести ПО ВЫГОДНОЙ СТАВКЕ от банков - партнеров от 14.75% НА ВЕСЬ СРОК. 143.7 кв м, 37 видовой этаж из 38! Ремонт выполнен в основных помещениях из",71500000,497,3 часа назад,143.6,4,37,38,moskva
https://realty.yandex.ru/offer/6237159554125407708/,"28,1 м² · квартира-студия · 4 этаж из 41","Тульская
 8 мин.
ЖК «Мангазея на Тульской», 4 квартал 2027",В продаже квартира площадью 28.10 в новом жилом комплексе. Дом расположен в самой престижной части Даниловского района и представляет собой два небоскрёба: «Серебряная» и «Бронзовая» башни. Квартира расположена в башне Б. «Мангазея на Тульской»,18880390,-1,24 января 2025,28.1,1,4,41,moskva
https://realty.yandex.ru/offer/4925555444725237249/,"17,2 м² · апартаменты-студия · 2 этаж из 5","Ботанический сад
 16 мин.
Сельскохозяйственная улица, 17к5","Продаются доходные студии с отделкой и мебелью в современном комплексе на севере Москвы. Рассрочка до 4 лет и от 8%. Срок сдачи - IV квартал 2025г. Комплекс расположен в обустроенной части города в непосредственной близости от ВДНХ, от станции",7675500,446,4 часа назад,17.2,1,2,5,moskva
https://realty.yandex.ru/offer/1335345689229865526/,39 м² · 1-комнатная квартира · 7 этаж из 23,"ВДНХ
 18 мин.
Премиум-квартал МИRA, 2 квартал 2027","Старт продаж в премиальном жилом квартале МИRА рядом с ВДНХ, в культовой столичной локации, которая играет особую роль в жизни нескольких поколений москвичей. 1-комнатная квартира площадью 39.02 кв.м, расположенная в корпусе MIR-2, на 7 этаже 23",22186772,568,28 декабря 2024,39.0,1,7,23,moskva
https://realty.yandex.ru/offer/9193246666033143712/,"82,1 м² · 2-комнатная квартира · 2 этаж из 55","Хорошёво
 8 мин.
ЖК JOIS, 4 квартал 2027","Рассрочка 0% В продаже квартира площадью 82,1 кв.м. с предчистовой отделкой (MR Base) на 2 этаже 54 этажного дома. Квартира расположена в корпусе Anna. JOIS это премиальный жилой комплекс от девелопера MR Group в районе Хорошёво-Мнёвники. Он",39611772,482,23 января 2025,82.1,2,2,55,moskva
https://realty.yandex.ru/offer/4979158105426638665/,"100,5 м² · 3-комнатная квартира · 22 этаж из 24","Рабочий поселок
 14 мин.
Можайское шоссе, 22к1","Лот №44666319. Красивая видовая 3-х комнатная квартира с дизайнерским ремонтом , выполненным по индивидуальному проекту. Общая площадь 103 кв метра. Изысканность и стиль во всем, квартира была представлена в журнале SALON в коллекция элитных",63900000,635,4 часа назад,100.5,3,22,24,moskva
https://realty.yandex.ru/offer/6298345976539630168/,"136,4 м² · 3-комнатная квартира · 6 этаж из 27","Павелецкая
 6 мин.
Элитный жилой комплекс «Монблан», 1 квартал 2028",В элитном жилом комплексе «Монблан» на Шлюзовой набережной в Замоскворечье напрямую от девелопера ГК «Галс-Девелопмент» представлена 3-комнатная квартира квартира на 6 этаже общей площадью 136.40 м. Квартира предлагается без отделки. «Монблан»,105400800,772,вчера,136.4,3,6,27,moskva
https://realty.yandex.ru/offer/5227565616455327597/,"19,6 м² · апартаменты-студия · 1 этаж из 3","Бауманская
 3 мин.
Нижняя Красносельская улица, 45/17","Апартамент 19,6 квадратных метров на цокольном этаже c окном Для инвесторов прекрасная возможность надежно вложить деньги! Аренда ставка высокая! ст. м. «Бауманская»: 5-минут пешком до станции. Инфраструктура - Рядом с домом расположен",4200000,214,4 часа назад,19.6,1,1,3,moskva
https://realty.yandex.ru/offer/4979666461948689596/,"39,4 м² · 2-комнатная квартира · 9 этаж из 57","Фили
 6 мин.
Famous, 3 квартал 2025",Прямая продажа от застройщика. Продаётся 2-к квартира общей площадью 39.35 кв. м с предчистовой отделкой на 9-м этаже премиального небоскреба Famous. Срок ввода в эксплуатацию - IV кв. 2024 г. Выдача ключей - II кв. 2025 г. Если к слову «будущее»,27910956,-1,1 января 2025,39.4,2,9,57,moskva
https://realty.yandex.ru/offer/3987471266431052901/,211 м² · 4-комнатная квартира · 6 этаж из 22,"Павелецкая
 9 мин.
улица Бахрушина, 19с2","ID 24145 Предлагается 4-комнатная квартира в престижном районе Москвы. Отделка выполнена с использованием качественных натуральных материалов. Квартира меблирована, оборудована бытовой техникой и готова к проживанию. Функциональная планировка",125000000,592,4 часа назад,211.0,4,6,22,moskva
https://realty.yandex.ru/offer/1560235159892899909/,"136,3 м² · 3-комнатная квартира · 5 этаж из 7","Арбатская
 4 мин.
Фамильный дом Luce, 3 квартал 2026","Старт продаж в фамильном доме LUCE. 3-комнатная квартира площадью 136.32 кв.м, расположенная на 5 этаже 7-этажного дома. LUCE клубный дом в самом сердце исторической Москвы, в охранной зоне Кремля. Уникальный фамильный дом предлагает 43 квартиры,",402144000,2,22 января 2025,136.3,3,5,7,moskva
https://realty.yandex.ru/offer/4805508911738952156/,"137,9 м² · 3-комнатные апартаменты · 2 этаж из 4","Парк Культуры
 9 мин.
ЖК «Кленовый DOM»","Лот: 80621. Предлагается видовой апартамент с дизайнерской отделкой в комплексе «Кленовый дом» на Остоженке. Планировка: гостиная-столовая с зоной кухни, спальня с ванной и гардеробной, кабинет, гостевой санузел. Выполнена дорогая отделка в стиле",257900000,1,3 часа назад,137.9,,2,4,moskva
https://realty.yandex.ru/offer/6112290487580687566/,"65,3 м² · 2-комнатная квартира · 6 этаж из 25","Кунцевская
 10 мин.
ЖК Springs, 3 квартал 2027",СТАРТ ПРОДАЖ Двухкомнатная wellness-резиденция площадью 65.3 кв. м. на 6 этаже с видом на Рублёвское шоссе в доме премиум-класса Springs. - Лоджия - Удобная система хранения В квартире выполнена чистовая дизайнерская отделка. Резиденция наполнена,59423000,910,13 часов назад,65.3,2,6,25,moskva
https://realty.yandex.ru/offer/3424730924880165633/,"11,2 м² · апартаменты-студия · 1 этаж из 9","Новокузнецкая
 12 мин.
Космодамианская набережная, 4/22А","Продам Апартаменты в ЦАО! 11,2 м на цокольном этаже жилого дома. Добавьте oбъявление в ИЗБРАHHOE, чтoбы не потерять. Транспортная доступность: До м.""Новокузнецкая"", м. ""Третьяковская"", 15 минут пешком. 20 минут пешком до Кремля. Рядом огромное",3650000,325,4 часа назад,11.2,1,1,9,moskva
https://realty.yandex.ru/offer/5590397620227724945/,"146,2 м² · 2-комнатная квартира · 8 этаж из 13","Сухаревская
 6 мин.
Клубный дом Forum, 3 квартал 2025","Продаётся 2-комнатная квартира от застройщика в новом клубном доме FORUM, площадью 146.22 м на 8 этаже. Выдача ключей в марте 2026 года, передача квартир с отделкой - декабрь 2026 года. FORUM - масштабная скульптура, расположившаяся в застройке",245854304,1,14 января 2025,146.2,2,8,13,moskva
https://realty.yandex.ru/offer/5227565616455326576/,"24,1 м² · апартаменты-студия · 1 этаж из 3","Бауманская
 3 мин.
Нижняя Красносельская улица, 45/17","Апартамент 24,1 квадратных метров на цокольном этаже c окном Для инвесторов прекрасная возможность надежно вложить деньги! Аренда ставка высокая! ст. м. «Бауманская»: 5-минут пешком до станции. Инфраструктура - Рядом с домом расположен",5280000,219,4 часа назад,24.1,1,1,3,moskva
https://realty.yandex.ru/offer/6196020374293149172/,"82,8 м² · 1-комнатные апартаменты · 2 этаж из 5","Площадь Революции
 5 мин.
Клубные особняки «Ильинка 3/8», 3 квартал 2025","Дом «Ильинка 3/8» - самая близкая к Кремлю и Красной площади коллекция клубных особняков. «Ильинка 3/8» отличается престижной локацией рядом со знаковыми местами: 160 метров до Красной площади, 300 метров до Кремля, 500 метров до Администрации",178840000,2,11 января 2025,82.8,,2,5,moskva
https://realty.yandex.ru/offer/5227565616455328432/,"17,1 м² · апартаменты-студия · 1 этаж из 5","Серпуховская
 9 мин.
Большая Серпуховская улица, 31к3","Помещение 17 м2 на цокольном этаже, с окном. В шаговой доступности детский сад, школа, все сервисы почта, озон, вб, банкоматы, салоны красоты. Отличная транспортная доступность метро Серпуховская 5 минут пешком. Во дворе есть парковочные места,",3650000,213,4 часа назад,17.1,1,1,5,moskva
https://realty.yandex.ru/offer/186717532869858561/,77 м² · 3-комнатная квартира · 1 этаж из 14,"Улица Горчакова
 7 мин.
улица Адмирала Лазарева, 39","Продаётся, просторная , ухоженная, стильная, чистая, тёплая и светлая 3-х ком-квартира, с евро ремонтом. Документы квартиры ,ИДЕАЛЬНЫЕ. Приватизация 2012г (Правоустанавливающие документы, на квартиру) Полная стоимость в договоре. Без обремененный.",17500000,227,,77.0,3,1,14,moskva
https://realty.yandex.ru/offer/7609190866907405828/,"67,3 м² · 2-комнатная квартира · 13 этаж из 14","Минская
 19 мин.
Cобрание клубных домов West Garden, 4 квартал 2021","Комфортная и продуманная до мелочей 2-спальная квартира площадью 67.30 кв. м на 13 этаже в клубном доме №2. Увеличенная площадь окон и высота потолков 3.13 м дарят впечатляющие виды на парки, зеленые зоны и природные заказники. West Garden это",42240000,-1,вчера,67.3,2,13,14,moskva
https://realty.yandex.ru/offer/25781401595066811/,"69,3 м² · 2-комнатная квартира · 24 этаж из 24","Речной вокзал
 14 мин.
ЖК «Мангазея на Речном», 3 квартал 2027","Перспективная локация. Первая линия у большой воды. Квартиры премиум, бизнес и комфорт-класса. Транспортная доступность - 11 минут пешком до м. Речной вокзал - 18 минут пешком о м. Беломорская - 15 минут на машине до м. Белорусский вокзал - 17 минут",33804540,-1,12 часов назад,69.3,2,24,24,moskva
https://realty.yandex.ru/offer/9189174879707118727/,72 м² · 3-комнатная квартира · 32 этаж из 33,"Бутырская
 9 мин.
Руставели 14, 1 квартал 2025","Арт. 89992222 Одобрение ипотеки по субсидированной ставке 11,75% на 30 лет. Полное юридическая подготовка и сопровождение сделки за счет агентства. Одобрение ипотеки в более чем 20 банках партнерах. О квартире: Просторная кваpтирa c отделкой с видом",26900000,373,4 часа назад,72.0,3,32,33,moskva
https://realty.yandex.ru/offer/8080811926425544793/,"34,1 м² · 2-комнатная квартира · 2 этаж из 59","Давыдково
 22 мин.
ЖК SET, 3 квартал 2028","Старт продаж в жилом комплексе бизнес-класса SET. 2-комнатная квартира площадью 34.10 кв.м, расположенная в корпусе 2, на 2 этаже 59 этажного дома. О жилом комплексе SET имеет стратегически выгодное расположение в ЗАО, в районе с большой историей и",14056020,412,23 декабря 2024,34.1,2,2,59,moskva
https://realty.yandex.ru/offer/4805508911743328517/,308 м² · 5-комнатная квартира · 18 этаж из 18,"Шаболовская
 9 мин.
ЖК «Созвездие Капитал-2»","Лот: 38933. В продаже эксклюзивный трехуровневый пентхаус с террасой в жилом комплексе «Созвездие Капитал-2» на Шаболовке. Планировка: 1-й уровень: гостиная, кухня-столовая, ванная комната, постирочная, гардеробная. 2-й уровень: спальни с двумя",255485376,829,4 часа назад,308.0,5,18,18,moskva
https://realty.yandex.ru/offer/3960606106551624895/,"33,5 м² · 1-комнатная квартира · 5 этаж из 27","Улица 1905 года
 18 мин.
ЖК REPUBLIC, 4 квартал 2027","Прямая продажа от застройщика! Продается 1-к. квартира общей площадью 33.49 кв.м. на 5-м этаже 27 этажного дома, корпус Корпус 4.1. С отделкой White Box. В жилом квартале премиум-класса Republic от девелопера FORMA. Всего в 7 минутах пешком от",24487888,-1,24 января 2025,33.5,1,5,27,moskva
https://realty.yandex.ru/offer/5227565616455327531/,"11,8 м² · апартаменты-студия · 1 этаж из 5","Сокол
 7 мин.
Новопесчаная улица, 5","Апартамент 11,8 квадратных метров на цокольном этаже c окном Для инвесторов прекрасная возможность надежно вложить деньги! Аренда высокая! ст. м. «Сокол»: 5-минут пешком, ст. м. Инфраструктура - Рядом с домом расположен круглосуточный продуктовый",2850000,241,4 часа назад,11.8,1,1,5,moskva
https://realty.yandex.ru/offer/272821123499719639/,"52,8 м² · 1-комнатные апартаменты · 7 этаж из 16","Тульская
 17 мин.
Дом на набережной INSIDER, 2 квартал 2025","Просторный однокомнатный апартамент с отделкой премиум-класса от застройщика в Доме на набережной INSIDER. Сервисные апартаменты с системой «умный дом» на первой линии Москвы-реки. Апартамент расположен в на 7 этаже в секции 3.1. Европланировка, ,",26304360,498,25 декабря 2024,52.8,,7,16,moskva
https://realty.yandex.ru/offer/6966026118127885115/,19 м² · апартаменты-студия · 3 этаж из 8,"Электрозаводская
 12 мин.
Электрозаводская улица, 14с1","Код объекта: 1357679. Продаётся уютная студия в Москве, по адресу: улица Электрозаводская, 14с1. Квартира расположена на 3-м этаже восьмиэтажного панельного дома 1983 года постройки. Выполнен дизайнерский ремонт фасадов здания. Личный большой сквер,",6800000,357,4 часа назад,19.0,1,3,8,moskva
https://realty.yandex.ru/offer/6327954941762156278/,"100,3 м² · 1-комнатная квартира · 3 этаж из 12","Фрунзенская
 7 мин.
Клубный город-парк Фрунзенская набережная, 3 квартал 2027","Комфортная двухэтажная квартира с тремя спальными комнатами на разных этажах.Площадь первого этажа 98,8 метра.На первом этаже расположены 3 балкона, с которых откроются приятные рассветные виды. «Фрунзенская набережная» долгожданный и неповторимый",330710016,3,вчера,100.3,1,3,12,moskva
https://realty.yandex.ru/offer/9189174858665490306/,"43,3 м² · 2-комнатная квартира · 2 этаж из 5","Хорошёво
 4 мин.
Хорошёвское шоссе, 43кА","Арт. 92086946 ДАННУЮ КВАРТИРУ МОЖНО ПРИОБРЕСТИ ПО СТАВКЕ 14.75%! Продаётся уютная 2-комнатная квартира в Москве, со свежим ремонтом, расположенная на втором этаже кирпичного дома 1961 года постройки. Общая площадь квартиры составляет 43.3 кв. м, с",14750000,340,4 часа назад,43.3,2,2,5,moskva
https://realty.yandex.ru/offer/5180127926971881282/,"66,1 м² · 3-комнатные апартаменты · 3 этаж из 19","Улица 1905 года
 14 мин.
Жилой комплекс «Пресненский вал 21»","Id 42378. Вашему вниманию предлагаем УНИКАЛЬНОЕ предложение, светлый и просторный Евро 3-х комнатный апартамент в ЖК бизнес-класса ""Пресненский Вал 21""! ПРО ДОКУМЕНТЫ: -Квартира абсолютно ЧИСТА по документам. -Владеет ОДИН собственник с момента",32400000,490,4 часа назад,66.1,,3,19,moskva
https://realty.yandex.ru/offer/5227771326464682281/,"97,7 м² · 2-комнатная квартира · 3 этаж из 8","Арбатская
 5 мин.
ЖК «Никитский-6», 4 квартал 2026","Старт продаж в жилом доме de luxe класса «Никитский 6». Квартира с 1 мастер-спальней общей площадью 97,7 м2 расположена на 3-м этаже жилого дома «Никитский 6». Из окон открываются потрясающие виды на Арбат и Никитский бульвар. Планировочное решение",268675008,2,2 декабря 2024,97.7,2,3,8,moskva
https://realty.yandex.ru/offer/5227565616455328460/,"17,4 м² · апартаменты-студия · 1 этаж из 5","Сокол
 7 мин.
Новопесчаная улица, 5","Апартамент 17,5 квадратных метров на цокольном этаже c окном Для инвесторов прекрасная возможность надежно вложить деньги! Аренда высокая! ст. м. «Сокол»: 5-минут пешком, ст. м. Инфраструктура - Рядом с домом расположен круглосуточный продуктовый",3200000,183,,17.4,1,1,5,moskva
https://realty.yandex.ru/offer/5184192813238896756/,"143,1 м² · 3-комнатная квартира · 10 этаж из 18","Воробьёвы горы
 10 мин.
ЖК LUZHNIKI COLLECTION, 4 квартал 2026","В клубном доме Waterfront 3 проекта Luzhniki Collection в Хамовниках продаётся коллекционная премиальная квартира с 3 спальнями площадью 143,1 м2 на 10 этаже. Коллекция двенадцати клубных домов в частном парке на берегу Москва-реки у входа в",355936000,2,28 декабря 2024,143.1,3,10,18,moskva
